sent-id,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized,num_statements,statement_spans
10001208,allenthalben,"Wenn etwas oder jemand überall ist, dann heißt \newline: \newline überall",0_short,Ohne_Kategorie,2012-12-27T11:05:09Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,"0:=Wenn 1:=etwas 2:=oder 3:=jemand 4:=überall 5:=ist, 6:= 7:=\newline 8:=sagt 9:=man 10:=dazu: 11:=\newline 12:=allenthalben",3,"[[0, 1, 4, 5], [0, 3, 4, 5], [8, 9, 10, 12]]"
10001294,allgemeinbildung,Wichtige Kenntnisse im Leben nennt man auch Allgemeinbildung.,1_short,Ohne_Kategorie|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2023-07-28T08:26:23Z,b73298f8dc4c709352374a8a8455ac94,0:=Das 1:=wichtige 2:=Wissen 3:=für 4:=das 5:=Leben 6:=heißt 7:=auch 8:=Allgemeinˑbildung.,3,"[[6, 7, 8], [1], [3, 5]]"
10001340,alte-welt,"Damit sind Europa, Afrika und Asien gemeint.",1_short,Länder|Seiten_mit_defekten_Dateilinks,2019-07-23T04:59:35Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Es 1:=sind 2:=Europa, 3:=Afrika 4:=und 5:=Asien 6:=gemeint.",3,"[[2], [4], [5]]"
10001345,altenburg,Durch Altenburg fließt die Pleiße.,1_long,Städte,2019-03-20T11:00:48Z,ffaa744a207eb843b7f383adcf5da422,0:=Durch 1:=Altenburg 2:=fließt 3:=der 4:=Fluss 5:=Pleisse.,3,"[[5, 2], [4, 2], [0, 1]]"
10001360,altenburg,Scatter Fountain ist das einzige Denkmal für das Kartenspiel auf der Welt.,16_long,Städte,2019-03-20T11:00:48Z,ffaa744a207eb843b7f383adcf5da422,0:=Der 1:=Skat-brunnen 2:=ist 3:=das 4:=einzige 5:=Denkmal 6:=auf 7:=der 8:=Welt 9:=für 10:=ein 11:=Karten-spiel.,3,"[[1, 2, 4, 5], [5, 6, 8], [9, 11]]"
10001376,alternative-fur-deutschland,Politiker vieler anderer Parteien sind gegen die Alternative für Deutschland. \newline Weil die Partei falsche Versprechungen gemacht hat.,13_long,Politik|Aus_den_Nachrichten|Partei_in_Deutschland,2016-10-08T08:01:49Z,6275ee07d0785a2da491fbb224064f23,"0:=Viele 1:=Politiker 2:=von 3:=anderen 4:=Parteien 5:=sind 6:=gegen 7:=die 8:=AfD. 9:=\newline 10:=Weil 11:=die 12:=Partei 13:=Versprechen 14:=macht, 15:=die 16:=falsch 17:=sind.",4,"[[0, 1, 5, 6, 8], [1, 2, 3, 4], [10, 12, 13, 14], [15, 16, 17]]"
10001436,altestenrat,Beispiel Deutscher Bundestag: \newline Der Ältestenrat erläutert die Tagesordnung des Bundestages.,5_long,Recht_und_Gesetz|Politik|Seiten_mit_defekten_Dateilinks,2015-05-17T14:32:45Z,af28a20dfb151690981ee13d72ce655c,0:=Beispiel 1:=Deutscher 2:=Bundestag: 3:=\newline 4:=Der 5:=Ältestenrat 6:=sagt 7:=im 8:=Bundestag 9:=was 10:=auf 11:=der 12:=Tages-ordnung 13:=steht.,4,"[[0, 1, 2], [5, 6], [7, 8], [9, 10, 12, 13]]"
10001475,altstadt,"Auf diese Weise können Sie sehen, wie die Stadt einst aussah.",11_long,Stadt,2019-05-13T09:38:11Z,48f66906899cc4a9477b6c9e32ff4424,0:=Damit 1:=man 2:=sieht 3:=wie 4:=die 5:=Stadt 6:=früher 7:=ausgesehen 8:=hat.,3,"[[0, 1, 2], [3, 5, 7, 8], [6]]"
10001485,altweibersommer,Sie erkennen den Altweibersommer daran: • Die Tage sind warm und sonnig.,3_long,Natur,2013-09-28T11:41:10Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Man 1:=erkennt 2:=den 3:=Altweibersommer 4:=daran: 5:=• 6:=Am 7:=Tag 8:=ist 9:=es 10:=warm 11:=und 12:=die 13:=Sonne 14:=scheint.,3,"[[0, 1, 3, 4], [6, 7, 9, 10], [13, 14]]"
10001490,altweibersommer,Das Wetter ist in dieser Zeit noch warm und die Sonne scheint oft.,2_short,Natur,2013-09-28T11:41:10Z,eaab3232dd7a824a6a774fd2f2814e47,0:=In 1:=dieser 2:=Zeit 3:=ist 4:=es 5:=aber 6:=noch 7:=sehr 8:=warm 9:= 10:=\newline 11:=und 12:=die 13:=Sonne 14:=scheint 15:=oft.,3,"[[0, 1, 2], [3, 4, 5, 6, 7, 8], [13, 14, 15]]"
10001492,aluminiumhut,"Das bedeutet: \newline Wenn alles andere fehlschlägt, können Aluminiumkappen helfen (Aluminiumkappen sind sicher)",1_long,Kleider,2013-10-27T07:10:27Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Das 1:=bedeutet: 2:=\newline 3:=wenn 4:=alles 5:=nichts 6:=mehr 7:=hilft, 8:=dann 9:=hilft 10:=ein 11:=Aluminium-hut 12:=(der 13:=Aluminium-hut 14:=ist 15:=sicher)",3,"[[3, 4, 5, 6, 7], [8, 9, 10, 11], [13, 14, 15]]"
10001684,an-12-unfall-in-juba,Am 4. November 2015 verunglückte eine AN-12 in Juba.,0_short,Ohne_Kategorie|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2015-11-07T08:34:15Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=AN-12 2:=Unfall 3:=in 4:=Juba 5:=ist 6:=am 7:=4. 8:=November 9:=2015 10:=gewesen.,3,"[[1], [3, 4], [6, 7, 8, 9]]"
10001687,an-12-unfall-in-juba,Das Flugzeug stürzte kurz nach dem Start ab.,3_short,Ohne_Kategorie|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2015-11-07T08:34:15Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Flugzeug 2:=ist 3:=gestartet 4:=und 5:=kurz 6:=danach 7:=ist 8:=es 9:=abgestürzt.,3,"[[2, 3], [5, 6], [7, 8, 9]]"
10001756,anarchismus,"Aber nur \newline, wenn es jeder in der Gruppe möchte.",3_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Aber 1:=nur, 2:=\newline 3:=wenn 4:=alle 5:=Menschen 6:=in 7:=einer 8:=Gruppe 9:=das 10:=wollen.",3,"[[0, 1], [3, 4, 5, 9, 10], [6, 8]]"
10001761,anarchismus,Menschen im Anarchismus gründen kleine Gemeinschaften.,8_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Menschen 1:=im 2:=Anarchismus 3:=gründen 4:=kleine 5:=Gemeinschaften.,3,"[[0, 3, 5], [1, 2], [4, 5]]"
10001767,anarchismus,Jeder soll freiwillig einer Gruppe beitreten können.,14_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Jeder 1:=soll 2:=freiwillig 3:=in 4:=einer 5:=Gruppe 6:=mit-machen 7:=können.,3,"[[0, 1, 6, 7], [2], [3, 5]]"
10001770,anarchismus,Anarchisten geben gerne etwas von sich selbst auf.,17_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Menschen 1:=im 2:=Anarchismus 3:=geben 4:=gerne 5:=etwas 6:=von 7:=ihren 8:=eigenen 9:=Sachen 10:=ab.,3,"[[0, 3, 5, 6, 7, 8, 9, 10], [1, 2], [4]]"
10001784,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Freiheit,31_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Freiheit,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]"
10001785,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Selbstbestimmung,32_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Selbstbestimmung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]"
10001786,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Gleichheit,33_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gleichberechtigung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]"
10001787,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Selbstverwirklichung,34_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Selbstverwirklichung,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]"
10001788,anarchismus,Im Anarchismus sind diese Dinge für die Menschen besonders wichtig: • Dinge selbst herstellen und kontrollieren,35_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=selber 12:=Sachen 13:=zu 14:=machen 15:=und 16:=zu 17:=kontrollieren,5,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11, 12, 13, 14], [11, 12, 16, 17]]"
10001789,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Gewaltlosigkeit,36_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=Gewaltlosigkeit,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11]]"
10001790,anarchismus,Im Anarchismus sind den Menschen diese Dinge besonders wichtig: • Einzelpersonen sollten keine Macht haben,37_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=einzelne 12:=Menschen 13:=sollen 14:=keine 15:=Macht 16:=haben,4,"[[0, 1, 2, 3, 4, 9], [5, 6, 7, 9], [8, 9], [11, 12, 13, 14, 15, 16]]"
10001803,angela-merkel,1990 wurde Angela Merkel Mitglied des Deutschen Bundestages.,2_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Im 1:=Jahr 2:=1990 3:=ist 4:=Angela 5:=Merkel 6:=Mitglied 7:=im 8:=Deutschen 9:=Bundestag 10:=geworden.,3,"[[0, 1, 2, 3, 6, 10], [3, 4, 5, 6, 10], [6, 7, 8, 9]]"
10001804,angela-merkel,Gleichzeitig wurde sie Mitglied der Christlich-Demokratischen Union.,3_long,Personen|Politik|Hurraki:Überarbeiten,2008-02-02T10:48:33Z,e3afed0047b08059d0fada10f400c1e5,0:=Und 1:=sie 2:=ist 3:=gleichzeitig 4:=Mitglied 5:=bei 6:=der 7:=Partei 8:=CDU 9:=geworden.,3,"[[0, 1, 2, 4, 5, 7], [7, 8], [2, 3, 4, 9]]"
10001821,angeln,Angeln bedeutet: Angeln mit der Angelrute.,0_short,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Angeln 1:=heißt: 2:=\newline 3:=Fische 4:=mit 5:=einer 6:=Angel-rute 7:=fangen.,3,"[[0, 1], [3, 7], [4, 6]]"
10001841,angriff-in-las-vegas,Zum Zeitpunkt des Angriffs hatte er mehr als 20 Waffen bei sich.,7_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Er 1:=hatte 2:=bei 3:=seinem 4:=Angriff 5:=über 6:=20 7:=Waffen 8:=dabei.,3,"[[0, 1, 7, 8], [5, 6, 7], [2, 3, 4, 8]]"
10001849,angriff-in-las-vegas,"Er wollte sehen, ob jemand in sein Hotelzimmer kam.",15_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Er 1:=wollte 2:=beobachten, 3:=ob 4:=jemand 5:=zu 6:=seinem 7:=Hotel-zimmer 8:=kommt.",3,"[[0, 1, 2], [3, 4, 8], [5, 6, 7]]"
10001859,angriff-in-las-vegas,Viele Menschen auf der ganzen Welt sind verängstigt und traurig.,25_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Viele 1:=Menschen 2:=auf 3:=der 4:=ganzen 5:=Welt 6:=haben 7:=Angst 8:=und 9:=sind 10:=traurig.,3,"[[2, 4, 5], [6, 7], [8, 10]]"
10001861,angriff-in-las-vegas,Der Kauf einer Waffe in den USA ist einfach.,27_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=In 1:=den 2:=USA 3:=ist 4:=es 5:=sehr 6:=leicht 7:=eine 8:=Waffe 9:=zu 10:=kaufen.,3,"[[0, 2], [3, 4, 5, 6], [8, 9, 10]]"
10001888,ankerland,Aufgrund von Entscheidungen des Ankerlandes passiert immer etwas in einem Nachbarland\newline.,2_short,Länder|Seiten_mit_defekten_Dateilinks,2015-12-14T14:52:58Z,208c142d9a40526b9e4a73aa2f6b0b97,"0:=Wegen 1:=einer 2:=Enstcheidung 3:=von 4:=einem 5:=Anker-land, 6:=\newline 7:=passiert 8:=auch 9:=immer 10:=im 11:=Nachbar-land 12:=etwas.",3,"[[0, 2], [2, 3, 5], [7, 8, 9, 10, 11, 12]]"
10001896,anlauttabelle,Der Buchstabe oder das Wort wird von einer Computerstimme gesprochen.,7_long,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Der 1:=Buchstabe 2:=oder 3:=das 4:=Wort 5:=wird 6:=von 7:=einer 8:=Computer-stimme 9:=gesprochen.,3,"[[1], [4], [6, 7, 8]]"
10001901,anlauttabelle,"Dadurch können Sie lernen, wie Wörter ausgesprochen und geschrieben werden.",2_short,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Damit 1:=kann 2:=man 3:=lernen 4:=wie 5:=ein 6:=Wort 7:=gesprochen 8:=und 9:=geschrieben 10:=wird.,3,"[[0, 1, 2, 3], [4, 6, 7, 10], [4, 6, 9, 10]]"
10001931,anonymitat,"Dafür kann es mehrere Gründe geben, \newline Zum Beispiel: \newline Er möchte etwas sagen, hat aber Angst, in Schwierigkeiten zu geraten.",6_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Dafür 1:=kann 2:=es 3:=mehrere 4:=Gründe 5:=geben, 6:=\newline 7:=etwa: 8:=\newline 9:= 10:=er 11:=will 12:=etwas 13:=sagen, 14:=hat 15:=aber 16:=Angst, 17:=deswegen 18:=Ärger 19:=zu 20:=bekommen.",4,"[[0, 1, 2, 3, 4, 5], [10, 11, 12, 13], [10, 14, 16], [17, 18, 19, 20]]"
10001932,anonymitat,"Er möchte, dass die Leute ernst nehmen, was er sagt, und nicht, wer er ist.",7_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=er 1:=will, 2:=dass 3:=die 4:=Leute 5:=das 6:=Gesagte 7:=wichtig 8:=nehmen, 9:=nicht 10:=seine 11:=Person.",3,"[[0, 1], [2, 4, 6, 7, 8], [9, 10, 11, 7, 8]]"
10001933,anonymitat,"Das Wort „anonym“ kann auch bedeuten, dass man in einer großen Gruppe von Menschen keine Rolle mehr spielt.",8_long,Ohne_Kategorie,2015-01-03T20:19:29Z,5ddcf7455ff456f1eb3baf0107f54e42,"0:=Das 1:=Wort 2:=""Anonymität"" 3:=kann 4:=auch 5:=heißen, 6:= 7:=\newline 8:=dass 9:=man 10:=in 11:=einer 12:=großen 13:=Menge 14:=von 15:=Menschen 16:=nicht 17:=mehr 18:=wichtig 19:=ist.",3,"[[1, 2, 3, 4, 5], [8, 9, 16, 17, 18, 19], [12, 13, 14, 15]]"
10001945,anonymous-gruppe,"Anonyme Gruppen sind verschiedene Menschen\newline, die zusammenkommen, um gegen etwas zu protestieren.",0_short,Internet|Computer,2015-02-25T20:52:12Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,"0:=Die 1:=Anonymous-Gruppe 2:=sind 3:=verschiedene 4:=Menschen, 5:= 6:=\newline 7:=die 8:=zusammen 9:=gegen 10:=bestimmte 11:=Sachen 12:=protestieren.",3,"[[1, 2, 3, 4], [8, 9, 11, 12], [10, 11]]"
10001966,anschlag-am-1-januar-2017-istanbul,"Polizei und Experten arbeiten daran, herauszufinden, wer der Mann ist.",5_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=und 3:=Experten 4:=versuchen 5:=heraus 6:=zu 7:=finden 8:=wer 9:=der 10:=Mann 11:=ist.,4,"[[1], [2], [4, 5, 6, 7], [8, 10, 11]]"
10001968,anschlag-am-1-januar-2017-istanbul,Die türkische Polizei sagte: Der Mann habe Terrorverbrechen begangen.,7_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=in 3:=der 4:=Türkei 5:=sagt: 6:=der 7:=Mann 8:=hat 9:=Terrorismus 10:=gemacht.,3,"[[1, 5], [2, 4], [7, 8, 9, 10]]"
10001972,anschlag-am-1-januar-2017-istanbul,"Der Nachtclubbesitzer sagte, er sei vom US-Geheimdienst gewarnt worden.",11_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Mann 2:=dem 3:=der 4:=Nacht-club 5:=gehört 6:=hat 7:=gesagt: 8:=der 9:=Geheim-dienst 10:=von 11:=den 12:=Vereinigte 13:=Staaten 14:=hat 15:=ihn 16:=gewarnt.,4,"[[1, 6, 7], [1, 2, 4, 5], [9, 14, 15, 16], [9, 10, 12, 13]]"
10001973,anschlag-am-1-januar-2017-istanbul,"Der Secret Service sagte, der Nachtclub sei angegriffen worden.",12_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=hat 3:=gesagt 4:=es 5:=gibt 6:=einen 7:=Anschlag 8:=auf 9:=den 10:=Nacht-club.,3,"[[1, 2, 3], [4, 5, 6, 7], [7, 8, 10]]"
10001974,anschlag-am-1-januar-2017-istanbul,"Der US-Geheimdienst sagt, das sei nicht wahr.",13_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Der 1:=Geheim-dienst 2:=von 3:=Amerika 4:=sagt 5:=das 6:=stimmt 7:=nicht.,3,"[[1, 4], [1, 2, 3], [5, 6, 7]]"
10001975,anschlag-am-1-januar-2017-istanbul,"Angela Merkel sagte, der Angriff sei böse und schrecklich.",14_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Angela 1:=Merkel 2:=hat 3:=gesagt, 4:=\newline 5:=dass 6:=der 7:=Anschlag 8:=böse 9:=und 10:=schrecklich 11:=gewesen 12:=ist.",3,"[[0, 1, 2, 3], [5, 7, 8, 11, 12], [5, 7, 10, 11, 12]]"
10001985,anschlag-am-1-januar-2017-istanbul,Ein Mann schießt mit einer Waffe auf viele Menschen.,3_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Mann 2:=hat 3:=mit 4:=einer 5:=Waffe 6:=auf 7:=viele 8:=Menschen 9:=geschossen.,3,"[[1, 2, 9], [3, 5], [6, 7, 8]]"
10002005,anschlag-am-12-januar-2016-in-istanbul,"Nabil Fadli stand mit anderen zusammen und zündete dann die Bombe, \newline und beging Selbstmord.",3_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,"0:=Nabil 1:=Fadli 2:= 3:=hat 4:=sich 5:=zu 6:=den 7:=anderen 8:=Menschen 9:=gestellt 10:=und 11:=dann 12:=die 13:=Bombe 14:=gezündet, 15:=\newline 16:=Er 17:=ist 18:=dabei 19:=selbst 20:=gestorben.",3,"[[5, 6, 7, 8, 9], [11, 13, 14], [16, 17, 18, 19, 20]]"
10002017,anschlag-am-12-januar-2016-in-istanbul,"Ein Mann zündete eine Bombe auf einem Platz, auf dem sich viele Menschen befanden.",3_short,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=Ein 1:=Mann 2:=hat 3:=sich 4:=auf 5:=einem 6:=Platz 7:=mit 8:=vielen 9:=Menschen 10:=in 11:=die 12:=Luft 13:=gesprengt.,3,"[[10, 11, 12, 13], [4, 5, 6, 10, 11, 12, 13], [6, 7, 8, 9]]"
10002026,anschlag-auf-charlie-hebdo,2 Männer erschießen andere.,1_short,Politik|Attentat,2015-01-08T12:46:55Z,af28a20dfb151690981ee13d72ce655c,0:=2 1:=Männer 2:=haben 3:=mit 4:=Waffen 5:=auf 6:=andere 7:=Menschen 8:=geschossen.,3,"[[0, 1], [3, 4], [5, 6, 7]]"
